file,page,value,value_clean,Actual,Match,engine,confidence,region,needs_review,review_reason,trace
8A1518r01.pdf,1,'01,1,1,1,native,high,br_title,no,,"file=8A1518r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(595x842) tokens=270 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(414,691) | grid_xs=(-1.0, 573.9036712646484) grid_ys=(17.98792600631714, -1.0) |   marker 'Iss.'@(556,777) => 01 region=br_title score=165.2 |   marker 'Rev'@(52,807) => 01 region=bl_revtable score=96.2 |   marker 'Iss.'@(68,707) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title | page=2 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=3 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=4 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=5 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=6 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=7 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=8 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=9 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=10 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=11 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=12 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=13 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=14 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=15 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=16 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=17 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=18 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=19 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens"
8A1523r01.pdf,1,'01,1,1,1,native,high,br_title,no,,"file=8A1523r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(595x842) tokens=261 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(414,691) | grid_xs=(-1.0, 573.9036712646484) grid_ys=(17.98792600631714, -1.0) |   marker 'Iss.'@(556,777) => 01 region=br_title score=165.2 |   marker 'Rev'@(52,807) => 01 region=bl_revtable score=96.2 |   marker 'Iss.'@(68,707) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title | page=2 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=3 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=4 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=5 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=6 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=7 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=8 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=9 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=10 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=11 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=12 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=13 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | page=14 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens"
8A571r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=8A571r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=150 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.9 | consolidated => 1 region=tl_issue"
8A607rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8A607rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=176 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
8A712rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8A712rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(595x842) tokens=226 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,68) |   marker 'ISSUE'@(29,58) => A region=tl_issue score=177.3 | consolidated => A region=tl_issue"
8A822rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8A822rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=175 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
8A988rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8A988rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=136 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
8B312.pdf,1,'1,1,1,1,gpt_vision,high,tl_issue,no,,"file=8B312.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=270 layout=unknown size=(842x1191) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '1', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table, bottom-most value in ISSUE column is '1', with 'ORIGINAL ISSUE' confirming context.""}"
8B313r03.pdf,1,'3,3,3,1,native,high,br_title,no,,"file=8B313r03.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=451 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 3 region=br_title score=165.8 |   marker 'Iss.'@(65,806) => 3 region=bl_revtable score=102.6 | consolidated => 3 region=br_title"
8B486.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8B486.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=100 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(119,80) |   marker 'ISSUE'@(23,66) => A region=tl_issue score=160.9 | consolidated => A region=tl_issue"
8B560-34rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8B560-34rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=121 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
8B560-41rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8B560-41rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=121 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
8B560-44rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8B560-44rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=121 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
8C462.pdf,1,'3,3,5,0,gpt_vision,high,tl_issue,no,,"file=8C462.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '3', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""The top-left ISSUE/ALTERATIONS table has header 'ISSUE' and the bottom-most value in the ISSUE column is '3', confirming it as the current revision.""}"
8C463.pdf,1,'3,3,5,0,gpt_vision,high,tl_issue,no,,"file=8C463.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '3', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Bottom-most value in the ISSUE column of the top-left ISSUE/ALTERATIONS table is '3', confirming the current revision. Table header reads 'ISSUE | ALTERATIONS'.""}"
8C528r4.pdf,1,'4,4,4,1,native,high,tl_issue,no,,"file=8C528r4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=264 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 4 region=tl_issue score=127.2 | consolidated => 4 region=tl_issue"
8C529R4.pdf,1,'4,4,4,1,native,high,tl_issue,no,,"file=8C529R4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=264 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 4 region=tl_issue score=127.2 | consolidated => 4 region=tl_issue"
8C559-48rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8C559-48rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=227 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
8C559-61rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8C559-61rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=237 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
8b560-79rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=8b560-79rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=120 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
8b560-87.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=8b560-87.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(842x595) tokens=354 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.50009266535441, 825.0200805664062) grid_ys=(15.470733165740967, 580.6706848144531) |   marker 'Rev'@(812,549) => A region=br_title score=181.1 |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=br_title"
8c559-143r01.pdf,1,'01,1,1,1,native,high,br_title,no,,"file=8c559-143r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=452 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
8c559-89.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=8c559-89.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(842x595) tokens=436 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.50009266535441, 825.0200805664062) grid_ys=(15.470733165740967, 580.6706848144531) |   marker 'Rev'@(812,549) => A region=br_title score=181.1 |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=br_title"
8c559-93rA.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=8c559-93rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(842x595) tokens=436 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.50009266535441, 825.0200805664062) grid_ys=(15.470733165740967, 580.6706848144531) |   marker 'Rev'@(812,549) => A region=br_title score=181.1 |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=br_title"
ASMIW11BB-KEY165-9.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW11BB-KEY165-9.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=365 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW3-KEY33-12.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW3-KEY33-12.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=378 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1095,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW4-KEY25-19.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW4-KEY25-19.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=372 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1090,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW5-KEY22-3.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW5-KEY22-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=371 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW6-KEY101-13.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW6-KEY101-13.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=366 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW6-KEY48-5.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW6-KEY48-5.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=369 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW6-KEY79-98.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW6-KEY79-98.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=369 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW6-KEY88-37.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW6-KEY88-37.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=369 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW7-KEY75-207.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW7-KEY75-207.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=373 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
ASMIW8-KEY146-7.pdf,1,'A,A,A,1,native,high,br_title,no,,"file=ASMIW8-KEY146-7.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=359 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
E-NUCCHFN-PADHUBr1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=E-NUCCHFN-PADHUBr1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=193 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.9 | consolidated => 1 region=tl_issue"
ECL-00049-1_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=ECL-00049-1_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(595x842) tokens=225 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] | grid_xs=(-1.0, 574.1235555013021) grid_ys=(22.254977703094482, -1.0) |   marker 'Issue'@(53,785) => 1-0 region=bl_revtable score=95.4 |   marker 'Rev'@(551,777) => 1-0 region=br_title score=168.1 |   marker 'Rev'@(72,671) => 1-0 region=bl_revtable score=134.8 |   marker 'Rev.'@(245,671) => no value | consolidated => 1-0 region=br_title"
ECL-00077-1_1-0.PDF,1,'1-0,1-0,1-0,1,native,high,br_title,no,,"file=ECL-00077-1_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(595x842) tokens=236 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] | grid_xs=(-1.0, 574.1235555013021) grid_ys=(22.254977703094482, -1.0) |   marker 'Issue'@(53,785) => 1-0 region=bl_revtable score=95.4 |   marker 'Rev'@(551,777) => 1-0 region=br_title score=168.1 |   marker 'Rev'@(72,671) => 1-0 region=bl_revtable score=134.8 |   marker 'Rev.'@(245,671) => no value | consolidated => 1-0 region=br_title"
